ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
14523,30000.0,2,2,2,25,1,1,1,1,1,3,7204.0,1200.0,1114.0,4000.0,13000.0,2000.0,0.0,0
14524,160000.0,2,1,2,31,0,0,0,0,0,0,4203.0,9739.0,17751.0,3666.0,4098.0,4237.0,3007.0,0
14525,380000.0,2,1,2,31,0,0,0,0,1,1,276.0,276.0,0.0,202129.0,9500.0,98500.0,17000.0,0
14526,180000.0,1,2,2,43,1,1,1,1,1,1,164222.0,7500.0,5900.0,6000.0,7000.0,7000.0,5000.0,0
14527,100000.0,1,1,1,45,1,1,1,1,1,1,99626.0,4600.0,1429.0,600.0,600.0,1000.0,1000.0,0
14528,260000.0,1,1,1,38,0,0,3,3,0,3,263.0,512.0,1.0,1.0,3805.0,1.0,527.0,0
14529,180000.0,2,3,2,25,1,1,1,1,1,1,120583.0,3507.0,3201.0,3200.0,3500.0,4000.0,3704.0,0
14530,240000.0,1,3,1,38,1,1,1,1,1,1,230131.0,8500.0,6900.0,6000.0,80000.0,8600.0,9000.0,0
14531,30000.0,1,2,3,44,1,1,1,1,1,1,6289.0,3173.0,3222.0,3000.0,1000.0,3500.0,2000.0,1
14532,50000.0,1,2,2,26,1,1,1,1,1,1,20329.0,1600.0,1600.0,1000.0,1000.0,1000.0,1000.0,0
14533,180000.0,2,2,1,43,0,0,0,0,0,1,7823.0,9549.0,1968.0,1800.0,8198.0,0.0,844.0,0
14534,20000.0,1,2,2,24,0,1,1,1,1,0,610.0,13002.0,3000.0,0.0,1000.0,5965.0,0.0,0
14535,130000.0,1,2,2,31,1,1,3,1,0,0,48628.0,5207.0,0.0,9000.0,12450.0,2294.0,0.0,1
14536,240000.0,1,1,1,36,0,0,0,0,0,0,229.0,0.0,0.0,1213.0,0.0,1032.0,0.0,0
14538,60000.0,1,3,2,29,1,1,1,1,1,1,4511.0,1096.0,1111.0,660.0,1000.0,1200.0,0.0,1
14539,100000.0,1,3,1,35,1,1,1,1,1,1,96521.0,3938.0,2515.0,2516.0,4022.0,2032.0,2112.0,0
14540,320000.0,2,2,2,28,2,0,0,0,1,0,0.0,0.0,2428.0,990.0,0.0,854.0,495.0,0
14541,110000.0,2,2,1,62,1,1,1,1,1,1,33536.0,3000.0,2000.0,3000.0,6000.0,2340.0,111.0,0
14542,50000.0,2,1,2,31,3,3,4,3,1,1,48903.0,6500.0,0.0,0.0,3130.0,2532.0,1700.0,1
14543,50000.0,1,2,1,38,3,1,1,3,3,3,27686.0,1500.0,3100.0,1300.0,1300.0,1400.0,1300.0,1
14544,140000.0,1,2,2,39,1,1,1,1,1,1,139079.0,7000.0,4800.0,4659.0,5000.0,6100.0,6000.0,0
14545,80000.0,1,2,1,46,1,1,1,1,1,1,81283.0,2892.0,3000.0,5390.0,4106.0,3000.0,0.0,1
14546,50000.0,1,2,2,23,1,1,1,1,1,1,47385.0,2472.0,1234.0,785.0,900.0,2800.0,1500.0,0
14547,140000.0,2,2,1,35,2,3,1,1,3,3,130215.0,0.0,5000.0,11000.0,0.0,10000.0,0.0,1
14548,210000.0,2,2,1,52,1,1,0,1,0,0,5723.0,1237.0,4482.0,0.0,2241.0,2241.0,2241.0,0
14549,130000.0,1,2,1,35,1,1,1,1,0,0,8010.0,1500.0,1012.0,0.0,0.0,0.0,80000.0,0
14550,200000.0,2,1,2,31,0,0,0,0,0,0,4138.0,790.0,1230.0,390.0,390.0,390.0,390.0,1
14551,110000.0,1,2,2,40,1,1,1,1,1,1,4202.0,2000.0,2000.0,2000.0,1000.0,2000.0,0.0,0
14552,140000.0,2,2,2,27,3,3,1,1,1,3,107257.0,0.0,3842.0,4626.0,8933.0,4300.0,0.0,0
14553,20000.0,1,2,2,43,0,0,0,0,0,0,390.0,390.0,390.0,390.0,540.0,780.0,0.0,0
14554,450000.0,1,2,2,30,1,1,1,1,1,1,610723.0,20200.0,18000.0,25135.0,432130.0,17000.0,20000.0,1
14555,170000.0,1,2,1,36,1,1,1,1,1,1,87076.0,3781.0,2104.0,3208.0,2998.0,3000.0,2208.0,0
14556,170000.0,2,2,1,36,1,1,1,1,1,1,158651.0,5428.0,4707.0,4400.0,4450.0,4650.0,4500.0,0
14557,180000.0,1,2,2,29,1,1,1,1,1,1,175773.0,6059.0,5653.0,6488.0,5138.0,6313.0,4754.0,0
14558,200000.0,1,1,1,39,1,1,1,1,3,3,303347.0,6500.0,8051.0,13000.0,6500.0,0.0,6700.0,0
14559,80000.0,2,2,1,27,1,1,1,1,1,1,25424.0,2000.0,2150.0,1000.0,2500.0,1000.0,1000.0,0
14560,150000.0,2,2,2,41,1,1,1,1,1,1,15938.0,1317.0,2008.0,1004.0,505.0,573.0,1003.0,0
14561,160000.0,1,1,2,31,1,1,1,1,1,1,157303.0,8055.0,5045.0,2280.0,305.0,2000.0,2000.0,1
14562,60000.0,1,3,2,38,1,0,0,0,0,0,3059.0,291.0,1131.0,441.0,443.0,580.0,0.0,0
14563,240000.0,2,2,1,39,5,4,3,3,3,3,47739.0,0.0,0.0,4000.0,0.0,5000.0,2000.0,1
14564,20000.0,1,2,2,24,1,1,3,1,1,0,12549.0,2319.0,0.0,0.0,0.0,930.0,0.0,1
14565,500000.0,1,1,2,30,1,1,1,1,1,1,449733.0,20120.0,120063.0,40000.0,12389.0,12000.0,10000.0,0
14566,280000.0,2,2,2,50,0,0,0,0,0,0,9173.0,11574.0,7104.0,5857.0,3989.0,2599.0,27192.0,0
14567,200000.0,1,1,3,50,4,3,3,3,1,1,176077.0,8000.0,3000.0,3400.0,6800.0,13600.0,5900.0,1
14568,290000.0,2,1,2,29,0,0,0,0,0,0,6649.0,15837.0,11584.0,8184.0,14936.0,19573.0,6309.0,0
14569,80000.0,2,1,2,34,1,1,3,3,1,1,75517.0,6000.0,2000.0,0.0,5065.0,6235.0,3000.0,1
14570,20000.0,2,3,1,61,3,3,3,3,1,1,2730.0,2800.0,1000.0,0.0,3100.0,1100.0,0.0,1
14571,400000.0,2,1,2,41,0,0,0,1,0,0,48938.0,27703.0,43947.0,10183.0,42195.0,12246.0,13663.0,0
14572,30000.0,2,3,1,53,1,1,1,1,0,1,30587.0,1700.0,1288.0,982.0,32000.0,2000.0,1436.0,0
14573,130000.0,1,1,1,34,1,1,1,1,1,1,128846.0,5170.0,2584.0,4000.0,2006.0,2000.0,2004.0,1
14574,60000.0,1,2,1,33,0,1,1,1,1,1,4843.0,5000.0,5000.0,4000.0,4000.0,3500.0,3000.0,0
14575,20000.0,1,3,1,37,1,0,0,0,0,0,1439.0,1251.0,400.0,390.0,370.0,0.0,800.0,0
14576,160000.0,1,2,1,43,2,0,0,0,1,1,-3.0,0.0,1003.0,1804.0,202.0,0.0,50000.0,0
14577,110000.0,2,2,2,25,2,3,3,1,1,1,104871.0,8000.0,0.0,4000.0,4000.0,3600.0,3500.0,0
14578,230000.0,1,1,1,40,1,1,1,1,1,1,87162.0,4293.0,3000.0,1928.0,2000.0,2500.0,2000.0,0
14579,20000.0,2,1,2,22,0,0,0,0,0,0,18356.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14580,140000.0,2,2,1,34,1,1,1,1,1,1,15550.0,2500.0,1500.0,2000.0,1300.0,1000.0,1500.0,0
14581,130000.0,2,3,1,48,1,1,1,1,1,1,46206.0,3000.0,3000.0,3000.0,4000.0,4000.0,3000.0,0
14582,130000.0,2,1,2,47,3,3,3,3,3,3,18454.0,2976.0,0.0,2000.0,0.0,2000.0,0.0,1
14583,200000.0,1,2,1,30,1,1,1,1,1,1,113676.0,6000.0,5000.0,6000.0,3000.0,1611.0,55000.0,0
14584,60000.0,2,3,1,43,3,3,0,0,0,0,4703.0,0.0,0.0,0.0,0.0,992.0,14000.0,1
14585,20000.0,1,1,2,25,2,0,0,1,1,1,-431.0,1000.0,1769.0,1000.0,800.0,1000.0,4000.0,0
14586,110000.0,2,1,2,32,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14587,320000.0,2,1,2,27,2,0,3,3,0,0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,1
14588,130000.0,1,3,3,40,3,1,1,1,1,1,88222.0,3515.0,3107.0,5003.0,3203.0,3456.0,4000.0,0
14589,280000.0,1,1,1,50,4,6,5,4,3,1,327918.0,0.0,0.0,500.0,0.0,6267.0,2257.0,0
14590,290000.0,1,1,2,34,0,0,0,0,0,0,1597.0,0.0,0.0,5000.0,0.0,4483.0,1209.0,0
14591,30000.0,2,3,1,28,1,1,1,1,1,1,17897.0,1342.0,1096.0,514.0,1021.0,151.0,1077.0,0
14592,80000.0,1,2,2,28,1,0,0,0,0,0,54475.0,6150.0,0.0,6150.0,0.0,0.0,0.0,0
14593,70000.0,2,1,2,24,1,1,1,1,1,1,10916.0,2000.0,2063.0,2000.0,2000.0,421.0,2000.0,0
14594,80000.0,2,3,1,44,1,1,3,1,1,1,80808.0,6926.0,0.0,3000.0,3000.0,3300.0,3200.0,0
14595,200000.0,2,1,1,33,0,0,1,1,0,0,1853.0,5928.0,3000.0,0.0,0.0,0.0,0.0,0
14596,50000.0,1,2,1,28,1,1,3,1,1,1,96393.0,5800.0,300.0,18000.0,1000.0,1000.0,1000.0,0
14597,120000.0,1,2,2,28,1,1,3,1,1,1,59946.0,4000.0,0.0,1210.0,1000.0,1035.0,2000.0,0
14598,80000.0,1,1,2,29,1,1,1,1,1,1,51630.0,4000.0,3000.0,4500.0,3000.0,2300.0,6500.0,0
14599,200000.0,2,2,1,35,3,1,1,1,1,1,51609.0,3000.0,3000.0,3000.0,3000.0,5000.0,0.0,1
14600,90000.0,2,2,1,34,0,0,0,0,0,0,1905.0,1924.0,11855.0,10655.0,0.0,665.0,0.0,0
14601,30000.0,2,2,1,38,2,3,3,1,1,1,29803.0,1734.0,0.0,1148.0,1034.0,2667.0,0.0,0
14602,30000.0,2,3,1,29,0,0,0,1,1,1,3489.0,14969.0,9942.0,10.0,10022.0,384.0,0.0,0
14603,50000.0,2,3,2,23,1,1,1,1,1,1,47486.0,1703.0,1304.0,680.0,696.0,717.0,677.0,0
14604,150000.0,1,2,2,31,1,1,1,1,1,1,148815.0,5147.0,4900.0,4677.0,4707.0,1700.0,1000.0,0
14605,280000.0,2,2,1,42,0,1,1,1,1,1,256675.0,13000.0,11000.0,8000.0,5866.0,8000.0,5616.0,0
14606,10000.0,1,3,2,25,1,1,1,1,1,1,6892.0,1294.0,2465.0,500.0,1000.0,500.0,0.0,0
14607,160000.0,2,2,1,35,1,1,1,1,1,1,96515.0,50439.0,6000.0,5000.0,9000.0,4000.0,4000.0,0
14608,160000.0,2,2,1,30,1,1,0,0,0,0,51400.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14609,390000.0,1,1,1,46,0,0,0,0,0,0,6346.0,94921.0,53796.0,6009.0,9096.0,3267.0,2901.0,0
14610,50000.0,1,2,2,22,1,1,1,1,1,1,34033.0,1342.0,1500.0,700.0,651.0,1000.0,1000.0,1
14611,50000.0,1,2,2,26,1,1,0,0,0,0,18838.0,0.0,11615.0,2756.0,7000.0,12025.0,1880.0,0
14612,150000.0,1,2,2,28,1,1,1,1,1,1,95322.0,3216.0,2338.0,2653.0,2001.0,5012.0,2058.0,0
14613,50000.0,1,3,2,23,1,1,1,1,1,1,47104.0,2000.0,1500.0,800.0,700.0,650.0,700.0,0
14614,190000.0,2,1,2,39,1,1,1,1,1,1,83369.0,3853.0,4000.0,3000.0,3200.0,3500.0,3500.0,0
14615,10000.0,1,3,2,29,3,3,7,7,7,7,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14616,210000.0,2,1,2,37,2,0,0,1,1,1,-200.0,0.0,199872.0,0.0,0.0,0.0,0.0,0
14617,230000.0,1,1,2,32,0,0,0,0,0,0,1470.0,0.0,1470.0,735.0,419.0,316.0,735.0,0
14618,150000.0,2,1,1,52,0,0,1,0,1,1,5094.0,29148.0,25000.0,48635.0,13907.0,1513.0,46798.0,0
14619,230000.0,2,1,1,34,0,1,1,1,0,1,4358.0,3000.0,5000.0,5828.0,6981.0,6157.0,6342.0,0
14620,80000.0,2,1,2,28,2,3,1,1,1,3,4885.0,0.0,1000.0,500.0,1000.0,0.0,1000.0,0
14622,500000.0,2,1,2,27,0,0,0,0,0,0,33299.0,60957.0,27056.0,26096.0,9605.0,4242.0,930.0,0
14623,180000.0,2,1,2,34,1,1,1,1,1,1,43374.0,2100.0,2000.0,5000.0,1500.0,1500.0,1500.0,0
14624,30000.0,2,2,2,23,2,3,3,3,3,3,28850.0,0.0,2700.0,0.0,2300.0,1000.0,0.0,1
14625,130000.0,2,1,1,47,1,1,1,1,1,1,113470.0,4000.0,3000.0,5500.0,3000.0,3000.0,1700.0,0
14626,10000.0,2,3,1,46,1,1,0,0,0,1,10400.0,0.0,0.0,0.0,1864.0,50.0,1500.0,0
14627,20000.0,2,2,1,45,0,0,0,0,0,0,650.0,264.0,264.0,264.0,1044.0,654.0,264.0,0
14628,30000.0,1,3,2,27,1,1,1,1,0,0,18556.0,2000.0,3008.0,5066.0,29572.0,1911.0,1000.0,0
14629,30000.0,1,2,2,38,1,1,1,1,1,1,20996.0,5000.0,2000.0,1089.0,3000.0,5000.0,0.0,1
14630,320000.0,2,1,1,39,1,1,1,1,1,1,206461.0,5000.0,15000.0,5000.0,5000.0,3000.0,5000.0,0
14631,10000.0,1,2,2,23,4,3,3,3,3,3,10034.0,0.0,1600.0,500.0,0.0,1000.0,0.0,1
14633,20000.0,1,3,2,35,1,1,1,1,1,1,17365.0,2618.0,2276.0,791.0,686.0,1600.0,0.0,0
14634,50000.0,1,2,2,25,2,5,4,3,3,1,53086.0,0.0,0.0,1800.0,108.0,2400.0,1926.0,0
14635,310000.0,1,1,2,28,1,1,1,1,1,1,153620.0,6603.0,4600.0,4507.0,4027.0,4025.0,4018.0,0
14636,80000.0,1,2,2,34,1,1,1,1,1,1,66122.0,2600.0,4300.0,2000.0,2000.0,2000.0,2000.0,0
14637,170000.0,1,1,2,43,0,0,0,0,0,0,1866.0,5750.0,200.0,41467.0,1328.0,2643.0,126.0,0
14638,10000.0,2,3,3,52,3,1,1,3,1,1,9970.0,2001.0,1801.0,0.0,700.0,1300.0,3200.0,1
14639,30000.0,1,3,2,41,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14640,170000.0,2,3,2,46,0,0,0,0,0,0,1986.0,1050.0,170.0,2785.0,3128.0,505.0,190.0,0
14641,230000.0,2,1,1,32,0,0,0,0,0,0,700.0,1428.0,600.0,0.0,0.0,0.0,0.0,0
14642,50000.0,2,2,2,23,1,1,1,1,0,3,16139.0,1400.0,1000.0,500.0,1781.0,0.0,0.0,0
14643,300000.0,2,1,1,52,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14644,210000.0,1,2,1,37,2,0,0,0,0,0,0.0,0.0,0.0,150.0,150.0,150.0,100.0,0
14645,20000.0,2,3,1,36,1,1,3,1,1,1,21309.0,3150.0,0.0,800.0,850.0,660.0,650.0,0
14646,20000.0,2,2,1,32,1,1,1,0,0,0,16434.0,1500.0,0.0,0.0,0.0,0.0,8000.0,0
14647,20000.0,2,2,2,25,3,3,3,1,1,1,16923.0,4000.0,0.0,391.0,386.0,249.0,0.0,0
14648,80000.0,1,1,2,29,1,1,1,1,1,1,31637.0,1734.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
14649,30000.0,2,2,3,22,1,0,1,1,1,1,7928.0,2318.0,22000.0,1000.0,1000.0,1000.0,1000.0,0
14650,200000.0,1,1,2,33,3,3,3,3,3,3,156558.0,15000.0,6800.0,6500.0,6600.0,6600.0,5200.0,1
14651,210000.0,1,1,2,31,3,0,0,1,0,0,1172.0,380.0,1552.0,0.0,776.0,1359.0,20302.0,0
14652,330000.0,2,1,1,42,0,0,0,0,0,0,899.0,7448.0,0.0,3899.0,2707.0,8000.0,0.0,0
14653,30000.0,1,2,2,25,3,3,3,3,3,3,14420.0,1500.0,0.0,1500.0,0.0,1500.0,0.0,1
14654,280000.0,1,1,1,39,0,0,0,0,0,0,17489.0,7614.0,2226.0,3008.0,1255.0,152446.0,0.0,0
14655,300000.0,1,1,1,37,0,0,0,0,0,0,1943.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14656,10000.0,1,3,1,42,2,3,1,0,1,1,6091.0,1000.0,1000.0,9501.0,500.0,1000.0,1000.0,0
14657,50000.0,2,2,2,24,1,1,1,1,1,1,27788.0,2000.0,1600.0,1000.0,1000.0,1000.0,500.0,0
14658,280000.0,1,2,1,49,0,0,0,0,0,0,390.0,390.0,390.0,390.0,390.0,150.0,780.0,0
14659,20000.0,1,2,1,51,1,1,1,1,1,1,14681.0,1562.0,1200.0,2000.0,2000.0,2000.0,3000.0,0
14660,130000.0,1,2,2,32,0,0,0,0,0,0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,0
14661,20000.0,1,2,2,25,1,1,1,1,1,1,18193.0,1800.0,1200.0,559.0,532.0,424.0,620.0,0
14662,120000.0,2,2,2,26,0,0,0,0,0,0,5820.0,216.0,3858.0,6849.0,2616.0,2805.0,3926.0,0
14663,400000.0,2,1,2,33,0,0,0,0,0,0,7768.0,31330.0,8853.0,11816.0,41432.0,20974.0,44135.0,0
14664,300000.0,2,2,2,39,0,0,0,0,0,0,6293.0,5490.0,990.0,990.0,990.0,990.0,990.0,0
14665,30000.0,2,2,2,23,1,1,1,1,1,1,12775.0,1600.0,1600.0,1000.0,1000.0,1000.0,1000.0,0
14666,20000.0,1,2,1,47,1,1,1,1,1,1,14835.0,3000.0,3000.0,5000.0,5000.0,3000.0,511.0,1
14667,320000.0,2,2,1,43,0,0,0,0,0,0,24685.0,30161.0,82271.0,5315.0,33059.0,908.0,6382.0,0
14668,80000.0,1,2,1,57,1,1,1,1,1,1,54211.0,2007.0,2047.0,2060.0,2133.0,2469.0,2493.0,0
14669,160000.0,1,3,1,59,0,0,0,0,0,0,-220.0,1000.0,170.0,0.0,1000.0,390.0,390.0,0
14670,80000.0,2,3,2,50,1,1,1,1,1,1,46914.0,2210.0,1700.0,1614.0,1600.0,1600.0,1600.0,0
14671,280000.0,2,3,2,47,0,0,0,0,0,0,27572.0,39787.0,29000.0,27000.0,0.0,30460.0,5983.0,0
14672,210000.0,2,1,2,28,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14673,250000.0,2,1,2,27,1,0,0,0,0,0,8769.0,990.0,0.0,0.0,955.0,8200.0,2434.0,0
14674,120000.0,2,1,2,27,0,0,0,0,0,3,3215.0,700.0,700.0,10673.0,2550.0,0.0,10000.0,0
14675,20000.0,2,2,2,27,1,1,1,1,1,1,15685.0,1300.0,1600.0,650.0,681.0,1000.0,1000.0,0
14676,200000.0,2,2,2,35,1,1,1,1,1,1,72450.0,5556.0,1000.0,2000.0,1000.0,0.0,0.0,0
14677,100000.0,1,1,1,45,1,1,1,1,1,1,42049.0,2200.0,2100.0,2000.0,2000.0,2010.0,2006.0,0
14678,80000.0,2,2,1,53,1,1,1,1,1,1,48688.0,2530.0,3990.0,850.0,800.0,1100.0,1100.0,0
14679,450000.0,2,1,2,39,0,0,0,0,0,0,242.0,0.0,2343.0,2313.0,8295.0,1806.0,1274.0,0
14680,200000.0,2,1,1,38,0,0,0,0,0,0,5221.0,6877.0,5129.0,17653.0,2996.0,6143.0,3538.0,0
14681,50000.0,2,2,2,28,1,1,1,1,1,0,47813.0,1900.0,2000.0,2000.0,0.0,0.0,0.0,0
14682,500000.0,2,2,2,31,1,1,1,1,1,1,43818.0,5000.0,5040.0,17604.0,10000.0,10000.0,10200.0,0
14683,50000.0,1,1,2,25,1,1,3,3,3,3,44663.0,4100.0,400.0,3000.0,2.0,4005.0,6.0,0
14684,450000.0,2,1,1,29,1,1,1,1,1,1,72622.0,2000.0,1000.0,2000.0,2000.0,0.0,0.0,0
14685,130000.0,2,1,2,30,0,0,0,0,0,0,780.0,0.0,390.0,540.0,540.0,636.0,3636.0,0
14686,220000.0,2,1,2,29,0,0,0,0,0,0,-37.0,5682.0,11742.0,0.0,5231.0,0.0,0.0,0
14687,210000.0,2,2,1,38,0,0,0,0,0,0,390.0,780.0,0.0,0.0,4853.0,5190.0,0.0,0
14688,50000.0,1,1,2,57,1,1,1,1,1,1,50698.0,2100.0,1320.0,704.0,716.0,733.0,702.0,0
14689,260000.0,1,2,2,31,1,1,0,0,0,1,260783.0,1743.0,24145.0,16900.0,150241.0,5285.0,942.0,0
14690,70000.0,2,2,2,26,1,1,1,1,1,1,35867.0,3000.0,3005.0,3000.0,3000.0,1500.0,1008.0,0
14691,50000.0,1,2,1,37,1,1,1,1,1,1,49045.0,2000.0,2000.0,1000.0,1000.0,1000.0,1000.0,1
14692,20000.0,1,2,2,28,3,3,3,3,3,3,12762.0,0.0,2500.0,0.0,1200.0,0.0,1500.0,1
14693,170000.0,1,2,1,34,2,3,3,3,3,1,91450.0,3400.0,0.0,3957.0,0.0,2200.0,1300.0,1
14694,100000.0,2,2,2,34,1,1,1,1,1,1,104660.0,4589.0,4516.0,3645.0,3649.0,3724.0,3236.0,0
14695,200000.0,2,2,2,30,0,1,1,0,0,0,11916.0,12366.0,11000.0,12674.0,14445.0,6867.0,399.0,1
14696,30000.0,2,3,1,59,2,3,3,3,3,1,28084.0,1950.0,200.0,2492.0,0.0,580.0,0.0,1
14697,300000.0,2,1,2,39,1,1,1,1,3,1,89792.0,4500.0,5000.0,8000.0,0.0,4000.0,4200.0,0
14698,360000.0,2,2,2,28,4,3,3,0,0,0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14699,140000.0,1,1,2,33,1,1,1,1,1,1,128891.0,4637.0,2083.0,1503.0,1083.0,1121.0,67243.0,0
14700,360000.0,2,2,2,28,0,0,0,0,0,0,220.0,2755.0,1380.0,0.0,1999.0,0.0,500.0,0
14701,150000.0,2,2,1,43,1,0,1,0,0,1,32283.0,18361.0,1000.0,13596.0,11457.0,18550.0,0.0,0
14702,280000.0,1,2,1,37,1,1,1,1,1,0,149227.0,5505.0,3258.0,3120.0,4000.0,100045.0,10000.0,0
14703,230000.0,2,2,1,46,0,0,0,1,0,0,1443.0,1443.0,2886.0,0.0,1443.0,1443.0,1443.0,0
14704,80000.0,2,3,1,46,1,1,1,1,1,1,70324.0,3000.0,2003.0,1500.0,1200.0,1200.0,1500.0,0
14705,50000.0,1,1,2,32,1,1,1,0,1,1,20542.0,1411.0,0.0,777.0,16.0,26000.0,1000.0,0
14706,180000.0,1,1,2,30,2,0,0,0,0,0,0.0,1186.0,0.0,0.0,0.0,0.0,0.0,1
14707,100000.0,1,2,2,34,3,3,3,3,3,3,32685.0,4400.0,1500.0,0.0,3000.0,0.0,4000.0,1
14708,30000.0,1,1,2,30,2,3,3,3,1,1,21996.0,0.0,2500.0,0.0,900.0,1000.0,1200.0,1
14709,80000.0,1,1,1,37,3,3,3,3,3,3,57844.0,2700.0,0.0,4500.0,2500.0,2500.0,2400.0,0
14710,500000.0,2,1,1,39,0,1,0,0,0,0,28852.0,90668.0,26834.0,33452.0,21881.0,52539.0,57159.0,0
14711,150000.0,2,2,2,33,0,0,0,0,0,0,6806.0,2779.0,0.0,500.0,399.0,0.0,0.0,0
14712,50000.0,2,2,2,22,2,3,1,1,3,1,8566.0,0.0,1300.0,1000.0,0.0,500.0,500.0,0
14713,260000.0,2,1,1,42,0,0,0,0,0,0,6000.0,4570.0,4353.0,17767.0,23209.0,127395.0,0.0,0
14714,410000.0,2,2,1,35,1,0,0,1,0,0,11193.0,1831.0,13745.0,121.0,8326.0,8926.0,26392.0,0
14715,50000.0,2,3,1,33,1,1,1,1,1,1,39847.0,1719.0,1783.0,1200.0,1200.0,1500.0,1000.0,0
14716,100000.0,2,2,1,39,1,1,1,1,1,1,100549.0,3711.0,3155.0,1696.0,1889.0,1764.0,1714.0,0
14717,90000.0,2,3,1,37,1,1,1,1,1,1,62460.0,2500.0,2300.0,2281.0,2519.0,2451.0,2300.0,0
14718,50000.0,1,1,2,32,3,1,1,3,1,1,16434.0,1688.0,4476.0,0.0,888.0,788.0,1088.0,0
14719,200000.0,2,2,1,51,2,3,3,1,1,3,93215.0,4300.0,0.0,3365.0,6700.0,4000.0,3500.0,0
14720,240000.0,1,1,2,33,0,0,0,0,0,0,6785.0,58243.0,20469.0,7032.0,15685.0,44513.0,20159.0,0
14721,360000.0,1,1,2,29,0,3,0,1,1,0,6167.0,17.0,10859.0,380.0,187.0,12966.0,1038.0,1
14722,170000.0,2,1,2,37,0,0,0,0,1,1,49699.0,32305.0,74198.0,38804.0,66000.0,40970.0,25156.0,0
14723,80000.0,2,3,1,30,3,3,3,3,3,3,41687.0,2000.0,1300.0,2000.0,1900.0,1900.0,0.0,1
14724,260000.0,1,3,1,49,0,0,0,0,0,0,8654.0,15328.0,6914.0,10098.0,585.0,435.0,427.0,0
14725,70000.0,2,2,2,55,1,1,1,1,1,1,53214.0,2230.0,2004.0,1537.0,1589.0,1598.0,1654.0,0
14726,30000.0,2,3,2,43,1,1,1,1,1,1,26828.0,1588.0,1789.0,790.0,471.0,352.0,121.0,0
14727,290000.0,2,2,1,35,1,1,1,3,1,1,260698.0,11019.0,20326.0,44.0,10035.0,10034.0,10062.0,0
14728,110000.0,2,2,1,46,1,1,1,1,1,1,110950.0,4088.0,3912.0,3888.0,3975.0,4162.0,3945.0,1
14729,110000.0,1,2,1,30,1,1,4,3,3,3,57503.0,9600.0,0.0,2600.0,2300.0,3000.0,5200.0,1
14730,200000.0,1,2,1,40,1,1,1,1,1,1,93700.0,4512.0,2010.0,1000.0,1000.0,1000.0,0.0,0
14731,70000.0,2,3,2,22,1,1,1,1,1,1,52899.0,1726.0,3028.0,1026.0,1195.0,1060.0,1031.0,0
14732,150000.0,2,2,2,29,1,1,1,1,1,1,84357.0,2841.0,3000.0,1839.0,1773.0,1792.0,1846.0,0
14733,340000.0,2,2,2,43,1,1,3,1,1,1,106867.0,12002.0,0.0,4387.0,4634.0,4519.0,2402.0,0
14734,30000.0,2,2,2,25,3,1,1,1,1,1,10343.0,1200.0,1201.0,592.0,500.0,1500.0,0.0,1
14735,200000.0,1,1,1,40,0,0,0,0,0,0,390.0,400.0,390.0,830.0,400.0,550.0,310.0,0
14736,400000.0,2,2,2,44,0,0,0,0,0,0,4988.0,3003.0,97353.0,33913.0,5168.0,1611.0,0.0,0
14737,110000.0,2,2,1,41,1,1,1,1,1,1,52388.0,1780.0,3306.0,1108.0,1126.0,1269.0,679.0,0
14738,420000.0,1,2,1,36,1,1,1,1,1,1,56068.0,15005.0,10013.0,10000.0,10000.0,20000.0,20000.0,0
14740,290000.0,2,1,1,36,1,1,1,1,1,1,97733.0,3500.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
14741,160000.0,1,1,1,58,2,0,0,0,0,0,0.0,0.0,0.0,0.0,4816.0,0.0,0.0,0
14742,50000.0,1,3,2,31,0,0,0,0,0,0,44461.0,1000.0,0.0,0.0,0.0,0.0,0.0,1
14743,150000.0,1,1,2,25,1,1,1,1,1,1,132684.0,5713.0,12137.0,9005.0,2528.0,3119.0,2548.0,0
14744,500000.0,2,1,2,29,1,1,0,1,1,0,82715.0,7057.0,134011.0,8000.0,10000.0,78226.0,50000.0,0
14745,140000.0,2,2,2,26,1,1,1,1,1,1,54868.0,3000.0,4000.0,9500.0,5000.0,2000.0,1400.0,0
14746,200000.0,1,1,1,44,0,0,0,0,0,0,1785.0,757.0,0.0,0.0,708.0,15699.0,0.0,0
